"rank" 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 
0.95358 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5450 0.0688 0.1595 0.0759 1.0000 0.0467 0.3629 0.0969 1.0000 0.0471 
0.95368 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5439 0.0687 0.1592 0.0757 1.0000 0.0466 0.3620 0.0967 1.0000 0.0470 
0.95378 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5425 0.0686 0.1589 0.0755 1.0000 0.0465 0.3613 0.0964 1.0000 0.0469 
0.95388 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5411 0.0684 0.1586 0.0753 1.0000 0.0464 0.3605 0.0962 1.0000 0.0468 
0.95398 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5399 0.0683 0.1583 0.0751 1.0000 0.0463 0.3597 0.0960 1.0000 0.0467 
0.95408 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5386 0.0682 0.1580 0.0748 1.0000 0.0462 0.3589 0.0957 1.0000 0.0466 
0.95418 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5374 0.0681 0.1576 0.0747 1.0000 0.0461 0.3581 0.0955 1.0000 0.0465 
0.95428 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5361 0.0679 0.1573 0.0745 1.0000 0.0460 0.3573 0.0952 1.0000 0.0464 
0.95438 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5349 0.0678 0.1569 0.0743 1.0000 0.0459 0.3566 0.0950 1.0000 0.0463 
0.95448 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5335 0.0677 0.1566 0.0741 1.0000 0.0458 0.3559 0.0948 1.0000 0.0462 
0.95458 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5323 0.0676 0.1562 0.0739 1.0000 0.0457 0.3552 0.0945 1.0000 0.0461 
0.95468 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5311 0.0674 0.1558 0.0737 1.0000 0.0456 0.3543 0.0943 1.0000 0.0460 
0.95478 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5298 0.0673 0.1555 0.0735 1.0000 0.0455 0.3535 0.0941 1.0000 0.0459 
0.95488 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5285 0.0672 0.1552 0.0733 1.0000 0.0454 0.3526 0.0938 1.0000 0.0458 
0.95498 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5274 0.0671 0.1548 0.0731 1.0000 0.0453 0.3516 0.0936 1.0000 0.0456 
0.95508 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5260 0.0670 0.1546 0.0729 1.0000 0.0452 0.3508 0.0934 1.0000 0.0455 
0.95518 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5248 0.0668 0.1543 0.0727 1.0000 0.0451 0.3500 0.0931 1.0000 0.0454 
0.95528 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5235 0.0667 0.1540 0.0725 1.0000 0.0450 0.3491 0.0929 1.0000 0.0453 
0.95538 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5221 0.0666 0.1537 0.0723 1.0000 0.0449 0.3484 0.0926 1.0000 0.0452 
0.95548 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5206 0.0664 0.1534 0.0721 1.0000 0.0448 0.3477 0.0924 1.0000 0.0451 
0.95558 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5195 0.0663 0.1531 0.0719 1.0000 0.0447 0.3468 0.0921 1.0000 0.0450 
0.95568 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5182 0.0661 0.1528 0.0717 1.0000 0.0446 0.3461 0.0919 1.0000 0.0449 
0.95578 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5169 0.0660 0.1525 0.0716 1.0000 0.0445 0.3452 0.0917 1.0000 0.0448 
0.95588 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5157 0.0659 0.1522 0.0714 1.0000 0.0444 0.3445 0.0914 1.0000 0.0447 
0.95598 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5144 0.0657 0.1519 0.0712 1.0000 0.0443 0.3437 0.0911 1.0000 0.0446 
0.95608 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5133 0.0656 0.1516 0.0710 1.0000 0.0442 0.3429 0.0909 1.0000 0.0445 
0.95618 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5120 0.0654 0.1513 0.0708 1.0000 0.0441 0.3420 0.0907 1.0000 0.0444 
0.95628 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5107 0.0653 0.1510 0.0706 1.0000 0.0440 0.3413 0.0904 1.0000 0.0443 
0.95638 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5094 0.0651 0.1506 0.0704 1.0000 0.0439 0.3406 0.0901 1.0000 0.0442 
0.95648 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5081 0.0650 0.1503 0.0702 1.0000 0.0438 0.3398 0.0899 1.0000 0.0441 
0.95658 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5068 0.0649 0.1500 0.0700 1.0000 0.0437 0.3390 0.0897 1.0000 0.0440 
0.95668 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5054 0.0648 0.1496 0.0699 1.0000 0.0436 0.3383 0.0894 1.0000 0.0439 
0.95678 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5040 0.0646 0.1492 0.0697 1.0000 0.0435 0.3375 0.0892 1.0000 0.0438 
0.95688 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5026 0.0645 0.1489 0.0695 1.0000 0.0434 0.3367 0.0890 1.0000 0.0437 
0.95698 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5014 0.0643 0.1486 0.0693 1.0000 0.0433 0.3359 0.0887 1.0000 0.0436 
0.95708 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.5002 0.0642 0.1483 0.0691 1.0000 0.0432 0.3352 0.0885 1.0000 0.0435 
0.95718 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4990 0.0640 0.1480 0.0689 1.0000 0.0431 0.3343 0.0882 1.0000 0.0434 
0.95728 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4978 0.0639 0.1477 0.0687 1.0000 0.0430 0.3334 0.0880 1.0000 0.0433 
0.95738 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4964 0.0638 0.1475 0.0685 1.0000 0.0429 0.3326 0.0877 1.0000 0.0432 
0.95748 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4952 0.0636 0.1472 0.0683 1.0000 0.0428 0.3317 0.0875 1.0000 0.0431 
0.95758 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4939 0.0635 0.1469 0.0681 1.0000 0.0427 0.3309 0.0872 1.0000 0.0430 
0.95768 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4924 0.0633 0.1466 0.0679 1.0000 0.0426 0.3302 0.0870 1.0000 0.0429 
0.95778 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4912 0.0632 0.1464 0.0677 1.0000 0.0425 0.3294 0.0867 1.0000 0.0428 
0.95788 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4901 0.0630 0.1460 0.0676 1.0000 0.0424 0.3286 0.0864 1.0000 0.0427 
0.95798 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4887 0.0629 0.1457 0.0674 1.0000 0.0423 0.3279 0.0862 1.0000 0.0426 
0.95808 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4874 0.0627 0.1454 0.0672 1.0000 0.0422 0.3272 0.0859 1.0000 0.0425 
0.95818 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4861 0.0626 0.1451 0.0670 1.0000 0.0421 0.3263 0.0857 1.0000 0.0424 
0.95828 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4847 0.0625 0.1447 0.0668 1.0000 0.0420 0.3254 0.0854 1.0000 0.0423 
0.95838 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4835 0.0624 0.1444 0.0666 1.0000 0.0419 0.3245 0.0852 1.0000 0.0422 
0.95848 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4822 0.0622 0.1440 0.0664 1.0000 0.0418 0.3237 0.0850 1.0000 0.0421 
0.95858 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4811 0.0621 0.1436 0.0663 1.0000 0.0417 0.3227 0.0847 1.0000 0.0420 
0.95868 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4796 0.0620 0.1433 0.0661 1.0000 0.0416 0.3220 0.0845 1.0000 0.0419 
0.95878 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4782 0.0619 0.1430 0.0659 1.0000 0.0415 0.3211 0.0842 1.0000 0.0418 
0.95888 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4768 0.0617 0.1426 0.0657 1.0000 0.0414 0.3203 0.0840 1.0000 0.0417 
0.95898 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4754 0.0616 0.1422 0.0655 1.0000 0.0413 0.3196 0.0837 1.0000 0.0416 
0.95908 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4742 0.0615 0.1418 0.0654 1.0000 0.0412 0.3187 0.0835 1.0000 0.0415 
0.95918 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4728 0.0614 0.1415 0.0652 1.0000 0.0411 0.3180 0.0832 1.0000 0.0414 
0.95928 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4714 0.0612 0.1411 0.0650 1.0000 0.0410 0.3173 0.0830 1.0000 0.0413 
0.95938 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4700 0.0611 0.1408 0.0648 1.0000 0.0409 0.3164 0.0828 1.0000 0.0412 
0.95948 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4686 0.0610 0.1404 0.0646 1.0000 0.0408 0.3155 0.0826 1.0000 0.0411 
0.95958 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4673 0.0608 0.1401 0.0644 1.0000 0.0407 0.3146 0.0824 1.0000 0.0410 
0.95968 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4658 0.0607 0.1398 0.0642 1.0000 0.0406 0.3138 0.0822 1.0000 0.0409 
0.95978 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4645 0.0605 0.1394 0.0640 1.0000 0.0405 0.3130 0.0819 1.0000 0.0408 
0.95988 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4630 0.0604 0.1391 0.0638 1.0000 0.0404 0.3121 0.0818 1.0000 0.0407 
0.95998 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4617 0.0602 0.1388 0.0636 1.0000 0.0403 0.3112 0.0816 1.0000 0.0406 
0.96008 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4604 0.0601 0.1385 0.0633 1.0000 0.0402 0.3103 0.0814 1.0000 0.0405 
0.96018 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4591 0.0599 0.1381 0.0632 1.0000 0.0401 0.3096 0.0811 1.0000 0.0404 
0.96028 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4579 0.0598 0.1376 0.0630 1.0000 0.0400 0.3088 0.0809 1.0000 0.0403 
0.96038 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4565 0.0596 0.1373 0.0628 1.0000 0.0399 0.3081 0.0807 1.0000 0.0402 
0.96048 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4552 0.0595 0.1369 0.0626 1.0000 0.0398 0.3073 0.0804 1.0000 0.0400 
0.96058 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4537 0.0593 0.1366 0.0624 1.0000 0.0397 0.3065 0.0803 1.0000 0.0399 
0.96068 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4525 0.0592 0.1363 0.0621 1.0000 0.0396 0.3056 0.0801 1.0000 0.0398 
0.96078 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4510 0.0590 0.1360 0.0619 1.0000 0.0395 0.3046 0.0799 1.0000 0.0397 
0.96088 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4496 0.0588 0.1357 0.0617 1.0000 0.0394 0.3038 0.0798 1.0000 0.0396 
0.96098 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4481 0.0587 0.1353 0.0615 1.0000 0.0393 0.3031 0.0796 1.0000 0.0395 
0.96108 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4465 0.0585 0.1350 0.0613 1.0000 0.0392 0.3024 0.0794 1.0000 0.0394 
0.96118 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4451 0.0583 0.1347 0.0611 1.0000 0.0391 0.3015 0.0792 1.0000 0.0393 
0.96128 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4435 0.0582 0.1345 0.0609 1.0000 0.0390 0.3005 0.0790 1.0000 0.0392 
0.96138 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4422 0.0580 0.1341 0.0607 1.0000 0.0389 0.2996 0.0788 1.0000 0.0391 
0.96148 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4408 0.0578 0.1338 0.0605 1.0000 0.0388 0.2988 0.0786 1.0000 0.0390 
0.96158 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4391 0.0576 0.1335 0.0603 1.0000 0.0387 0.2982 0.0784 1.0000 0.0389 
0.96168 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4376 0.0574 0.1333 0.0601 1.0000 0.0386 0.2974 0.0783 1.0000 0.0388 
0.96178 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4359 0.0573 0.1330 0.0599 1.0000 0.0385 0.2966 0.0781 1.0000 0.0387 
0.96188 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4348 0.0571 0.1327 0.0597 1.0000 0.0384 0.2956 0.0779 1.0000 0.0386 
0.96198 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4333 0.0569 0.1326 0.0594 1.0000 0.0383 0.2947 0.0777 1.0000 0.0385 
0.96208 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4318 0.0567 0.1324 0.0592 1.0000 0.0382 0.2938 0.0774 1.0000 0.0384 
0.96218 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4304 0.0566 0.1321 0.0590 1.0000 0.0381 0.2927 0.0772 1.0000 0.0383 
0.96228 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4289 0.0564 0.1320 0.0587 1.0000 0.0380 0.2918 0.0770 1.0000 0.0382 
0.96238 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4276 0.0562 0.1318 0.0585 1.0000 0.0379 0.2907 0.0768 1.0000 0.0381 
0.96248 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4260 0.0561 0.1315 0.0583 1.0000 0.0378 0.2899 0.0766 1.0000 0.0380 
0.96258 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4244 0.0559 0.1313 0.0581 1.0000 0.0377 0.2890 0.0764 1.0000 0.0379 
0.96268 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4230 0.0557 0.1311 0.0578 1.0000 0.0376 0.2880 0.0762 1.0000 0.0378 
0.96278 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4216 0.0556 0.1309 0.0576 1.0000 0.0375 0.2872 0.0760 1.0000 0.0377 
0.96288 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4202 0.0554 0.1307 0.0574 1.0000 0.0374 0.2865 0.0757 1.0000 0.0376 
0.96298 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4188 0.0552 0.1305 0.0571 1.0000 0.0373 0.2856 0.0755 1.0000 0.0375 
0.96308 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4174 0.0550 0.1304 0.0569 1.0000 0.0372 0.2848 0.0752 1.0000 0.0374 
0.96318 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4161 0.0548 0.1301 0.0567 1.0000 0.0371 0.2840 0.0750 1.0000 0.0373 
0.96328 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4146 0.0546 0.1299 0.0564 1.0000 0.0370 0.2832 0.0747 1.0000 0.0372 
0.96338 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4130 0.0544 0.1298 0.0562 1.0000 0.0369 0.2824 0.0745 1.0000 0.0371 
0.96348 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4116 0.0542 0.1295 0.0560 1.0000 0.0368 0.2815 0.0743 1.0000 0.0370 
0.96358 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4100 0.0540 0.1293 0.0557 1.0000 0.0367 0.2805 0.0742 0.9999 0.0369 
0.96368 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4087 0.0539 0.1289 0.0556 1.0000 0.0366 0.2798 0.0739 0.9999 0.0368 
0.96378 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4070 0.0537 0.1286 0.0553 1.0000 0.0365 0.2790 0.0737 0.9999 0.0367 
0.96388 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4056 0.0535 0.1284 0.0551 1.0000 0.0364 0.2782 0.0735 0.9993 0.0366 
0.96398 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4043 0.0533 0.1282 0.0549 1.0000 0.0363 0.2773 0.0733 0.9980 0.0365 
0.96408 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4030 0.0532 0.1280 0.0547 1.0000 0.0362 0.2765 0.0732 0.9960 0.0364 
0.96418 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4021 0.0530 0.1277 0.0545 1.0000 0.0361 0.2758 0.0730 0.9940 0.0363 
0.96428 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.4009 0.0528 0.1275 0.0544 1.0000 0.0360 0.2751 0.0728 0.9921 0.0362 
0.96438 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.3999 0.0526 0.1273 0.0542 1.0000 0.0360 0.2743 0.0726 0.9901 0.0361 
0.96448 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.3986 0.0524 0.1271 0.0541 1.0000 0.0359 0.2738 0.0724 0.9875 0.0360 
